pokemon_id,move_id,pokemon_name,move_name
575,251,메가눈설왕,내던지기
575,256,메가눈설왕,누르기
575,299,메가눈설왕,메가톤킥
575,306,메가눈설왕,눈사태
575,309,메가눈설왕,냉동펀치
575,321,메가눈설왕,비바라기
575,332,메가눈설왕,뽐내기
575,342,메가눈설왕,오로라베일
575,373,메가눈설왕,버티기
575,374,메가눈설왕,겁나는얼굴
575,400,메가눈설왕,성장
575,412,메가눈설왕,칼춤
575,413,메가눈설왕,도우미
575,445,메가눈설왕,잠꼬대
575,448,메가눈설왕,잠자기
575,449,메가눈설왕,뿌리박기
575,451,메가눈설왕,저주
575,481,메가눈설왕,방어
575,483,메가눈설왕,대타출동
575,493,메가눈설왕,씨뿌리기
575,535,메가눈설왕,바디프레스
575,574,메가눈설왕,그래스슬라이더
575,641,메가눈설왕,아이스해머
575,655,메가눈설왕,개척하기
575,656,메가눈설왕,찬물끼얹기
575,686,메가눈설왕,설경
575,700,메가눈설왕,아이스스피너
575,738,메가눈설왕,하드프레스
576,2,포푸니라,악의파동
576,6,포푸니라,코골기
576,22,포푸니라,기합구슬
576,30,포푸니라,얼어붙은바람
576,38,포푸니라,섀도볼
576,62,포푸니라,파도타기
576,66,포푸니라,바크아웃
576,69,포푸니라,파괴광선
576,78,포푸니라,눈보라
576,97,포푸니라,물의파동
576,113,포푸니라,돌림노래
576,114,포푸니라,냉동빔
576,126,포푸니라,구멍파기
576,129,포푸니라,속임수
576,141,포푸니라,카운터
576,146,포푸니라,물기
576,150,포푸니라,객기
576,151,포푸니라,깨트리기
576,154,포푸니라,힘껏펀치
576,156,포푸니라,기가임팩트
576,157,포푸니라,기사회생
576,165,포푸니라,안다리걸기
576,170,포푸니라,얼음뭉치
576,175,포푸니라,사이코커터
576,179,포푸니라,지옥찌르기
576,180,포푸니라,시저크로스
576,185,포푸니라,보복
576,191,포푸니라,섀도클로
576,214,포푸니라,더블어택
576,216,포푸니라,승부굳히기
576,220,포푸니라,깜짝베기
576,226,포푸니라,제비반환
576,227,포푸니라,고드름떨구기
576,228,포푸니라,고드름침
576,230,포푸니라,전광석화
576,231,포푸니라,독찌르기
576,249,포푸니라,도둑질
576,251,포푸니라,내던지기
576,254,포푸니라,속이기
576,262,포푸니라,탁쳐서떨구기
576,273,포푸니라,페인트
576,274,포푸니라,집단구타
576,299,포푸니라,메가톤킥
576,306,포푸니라,눈사태
576,309,포푸니라,냉동펀치
576,311,포푸니라,로킥
576,321,포푸니라,비바라기
576,335,포푸니라,싫은소리
576,336,포푸니라,거짓울음
576,338,포푸니라,원한
576,368,포푸니라,고속이동
576,373,포푸니라,버티기
576,374,포푸니라,겁나는얼굴
576,407,포푸니라,도발
576,412,포푸니라,칼춤
576,413,포푸니라,도우미
576,442,포푸니라,쾌청
576,445,포푸니라,잠꼬대
576,448,포푸니라,잠자기
576,452,포푸니라,배턴터치
576,481,포푸니라,방어
576,483,포푸니라,대타출동
576,489,포푸니라,명상
576,496,포푸니라,리플렉터
576,502,포푸니라,나쁜음모
576,579,포푸니라,분풀이
576,584,포푸니라,트리플악셀
576,655,포푸니라,개척하기
576,656,포푸니라,찬물끼얹기
576,686,포푸니라,설경
576,700,포푸니라,아이스스피너
576,744,포푸니라,기선제압
579,1,거대코뿌리,10만볼트
579,6,거대코뿌리,코골기
579,18,거대코뿌리,화염방사
579,21,거대코뿌리,번개
579,22,거대코뿌리,기합구슬
579,30,거대코뿌리,얼어붙은바람
579,35,거대코뿌리,소란피기
579,47,거대코뿌리,대지의힘
579,48,거대코뿌리,불대문자
579,60,거대코뿌리,진흙뿌리기
579,62,거대코뿌리,파도타기
579,67,거대코뿌리,하이드로펌프
579,69,거대코뿌리,파괴광선
579,78,거대코뿌리,눈보라
579,93,거대코뿌리,머드샷
579,109,거대코뿌리,러스터캐논
579,112,거대코뿌리,용의파동
579,113,거대코뿌리,돌림노래
579,114,거대코뿌리,냉동빔
579,116,거대코뿌리,10만마력
579,118,거대코뿌리,암해머
579,119,거대코뿌리,아이언테일
579,120,거대코뿌리,아이언헤드
579,126,거대코뿌리,구멍파기
579,134,거대코뿌리,스톤샤워
579,136,거대코뿌리,떨어뜨리기
579,141,거대코뿌리,카운터
579,145,거대코뿌리,깨물어부수기
579,147,거대코뿌리,번개엄니
579,148,거대코뿌리,번개펀치
579,149,거대코뿌리,죽기살기
579,150,거대코뿌리,객기
579,151,거대코뿌리,깨트리기
579,152,거대코뿌리,암석봉인
579,153,거대코뿌리,암석포
579,154,거대코뿌리,힘껏펀치
579,156,거대코뿌리,기가임팩트
579,157,거대코뿌리,기사회생
579,164,거대코뿌리,역린
579,169,거대코뿌리,얼음엄니
579,181,거대코뿌리,지진
579,184,거대코뿌리,분함의발구르기
579,185,거대코뿌리,보복
579,186,거대코뿌리,땅고르기
579,191,거대코뿌리,섀도클로
579,198,거대코뿌리,이판사판태클
579,199,거대코뿌리,스톤에지
579,202,거대코뿌리,스마트혼
579,224,거대코뿌리,뿔드릴
579,231,거대코뿌리,독찌르기
579,242,거대코뿌리,드래곤다이브
579,243,거대코뿌리,드래곤테일
579,246,거대코뿌리,드릴라이너
579,249,거대코뿌리,도둑질
579,251,거대코뿌리,내던지기
579,256,거대코뿌리,누르기
579,257,거대코뿌리,엄청난힘
579,269,거대코뿌리,히트스탬프
579,282,거대코뿌리,세차게휘두르기
579,283,거대코뿌리,헤비봄버
579,288,거대코뿌리,불꽃엄니
579,289,거대코뿌리,불꽃펀치
579,299,거대코뿌리,메가톤킥
579,301,거대코뿌리,메가혼
579,303,거대코뿌리,메탈버스트
579,306,거대코뿌리,눈사태
579,309,거대코뿌리,냉동펀치
579,313,거대코뿌리,록블라스트
579,321,거대코뿌리,비바라기
579,349,거대코뿌리,가드셰어
579,373,거대코뿌리,버티기
579,374,거대코뿌리,겁나는얼굴
579,395,거대코뿌리,스텔스록
579,396,거대코뿌리,모래바람
579,412,거대코뿌리,칼춤
579,413,거대코뿌리,도우미
579,414,거대코뿌리,철벽
579,442,거대코뿌리,쾌청
579,445,거대코뿌리,잠꼬대
579,448,거대코뿌리,잠자기
579,451,거대코뿌리,저주
579,474,거대코뿌리,울부짖기
579,481,거대코뿌리,방어
579,483,거대코뿌리,대타출동
579,499,거대코뿌리,록커트
579,528,거대코뿌리,와이드브레이커
579,535,거대코뿌리,바디프레스
579,571,거대코뿌리,메테오빔
579,586,거대코뿌리,열사의대지
579,741,거대코뿌리,열불내기
579,742,거대코뿌리,썬더다이브
585,3,리피아,어시스트파워
585,6,리피아,코골기
585,7,리피아,웨더볼
585,12,리피아,에너지볼
585,23,리피아,기가드레인
585,24,리피아,풀묶기
585,38,리피아,섀도볼
585,46,리피아,솔라빔
585,60,리피아,진흙뿌리기
585,68,리피아,하이퍼보이스
585,69,리피아,파괴광선
585,93,리피아,머드샷
585,110,리피아,리프스톰
585,113,리피아,돌림노래
585,126,리피아,구멍파기
585,146,리피아,물기
585,150,리피아,객기
585,156,리피아,기가임팩트
585,180,리피아,시저크로스
585,183,리피아,바둥바둥
585,198,리피아,이판사판태클
585,204,리피아,솔라블레이드
585,212,리피아,씨폭탄
585,213,리피아,씨기관총
585,226,리피아,제비반환
585,230,리피아,전광석화
585,235,리피아,비장의무기
585,256,리피아,누르기
585,262,리피아,탁쳐서떨구기
585,286,리피아,탐내기
585,307,리피아,리프블레이드
585,316,리피아,하품
585,320,리피아,애교부리기
585,321,리피아,비바라기
585,336,리피아,거짓울음
585,357,리피아,기충전
585,363,리피아,간지르기
585,367,리피아,광합성
585,373,리피아,버티기
585,409,리피아,초롱초롱눈동자
585,412,리피아,칼춤
585,413,리피아,도우미
585,442,리피아,쾌청
585,444,리피아,희망사항
585,445,리피아,잠꼬대
585,448,리피아,잠자기
585,451,리피아,저주
585,452,리피아,배턴터치
585,474,리피아,울부짖기
585,480,리피아,흉내쟁이
585,481,리피아,방어
585,483,리피아,대타출동
585,484,리피아,판별
585,489,리피아,명상
585,493,리피아,씨뿌리기
585,574,리피아,그래스슬라이더
585,655,리피아,개척하기
585,740,리피아,매혹의보이스
586,3,글레이시아,어시스트파워
586,6,글레이시아,코골기
586,7,글레이시아,웨더볼
586,29,글레이시아,얼음숨결
586,30,글레이시아,얼어붙은바람
586,38,글레이시아,섀도볼
586,60,글레이시아,진흙뿌리기
586,68,글레이시아,하이퍼보이스
586,69,글레이시아,파괴광선
586,78,글레이시아,눈보라
586,79,글레이시아,프리즈드라이
586,93,글레이시아,머드샷
586,97,글레이시아,물의파동
586,98,글레이시아,미러코트
586,113,글레이시아,돌림노래
586,114,글레이시아,냉동빔
586,126,글레이시아,구멍파기
586,146,글레이시아,물기
586,150,글레이시아,객기
586,156,글레이시아,기가임팩트
586,169,글레이시아,얼음엄니
586,170,글레이시아,얼음뭉치
586,183,글레이시아,바둥바둥
586,198,글레이시아,이판사판태클
586,228,글레이시아,고드름침
586,230,글레이시아,전광석화
586,235,글레이시아,비장의무기
586,256,글레이시아,누르기
586,286,글레이시아,탐내기
586,306,글레이시아,눈사태
586,316,글레이시아,하품
586,320,글레이시아,애교부리기
586,321,글레이시아,비바라기
586,336,글레이시아,거짓울음
586,357,글레이시아,기충전
586,363,글레이시아,간지르기
586,365,글레이시아,흑안개
586,373,글레이시아,버티기
586,388,글레이시아,중력
586,409,글레이시아,초롱초롱눈동자
586,413,글레이시아,도우미
586,442,글레이시아,쾌청
586,444,글레이시아,희망사항
586,445,글레이시아,잠꼬대
586,448,글레이시아,잠자기
586,451,글레이시아,저주
586,452,글레이시아,배턴터치
586,474,글레이시아,울부짖기
586,480,글레이시아,흉내쟁이
586,481,글레이시아,방어
586,483,글레이시아,대타출동
586,484,글레이시아,판별
586,489,글레이시아,명상
586,584,글레이시아,트리플악셀
586,655,글레이시아,개척하기
586,656,글레이시아,찬물끼얹기
586,686,글레이시아,설경
586,740,글레이시아,매혹의보이스
587,2,글라이온,악의파동
587,6,글라이온,코골기
587,47,글라이온,대지의힘
587,60,글라이온,진흙뿌리기
587,69,글라이온,파괴광선
587,84,글라이온,오물폭탄
587,85,글라이온,베놈쇼크
587,93,글라이온,머드샷
587,102,글라이온,벌레의저항
587,113,글라이온,돌림노래
587,116,글라이온,10만마력
587,119,글라이온,아이언테일
587,124,글라이온,애크러뱃
587,126,글라이온,구멍파기
587,134,글라이온,스톤샤워
587,141,글라이온,카운터
587,145,글라이온,깨물어부수기
587,147,글라이온,번개엄니
587,150,글라이온,객기
587,151,글라이온,깨트리기
587,152,글라이온,암석봉인
587,156,글라이온,기가임팩트
587,160,글라이온,집게해머
587,163,글라이온,크로스포이즌
587,169,글라이온,얼음엄니
587,176,글라이온,사이코팽
587,179,글라이온,지옥찌르기
587,180,글라이온,시저크로스
587,181,글라이온,지진
587,185,글라이온,보복
587,186,글라이온,땅고르기
587,198,글라이온,이판사판태클
587,199,글라이온,스톤에지
587,200,글라이온,모래지옥
587,210,글라이온,더스트슈트
587,216,글라이온,승부굳히기
587,220,글라이온,깜짝베기
587,226,글라이온,제비반환
587,230,글라이온,전광석화
587,231,글라이온,독찌르기
587,237,글라이온,덤벼들기
587,249,글라이온,도둑질
587,250,글라이온,유턴
587,251,글라이온,내던지기
587,258,글라이온,강철날개
587,262,글라이온,탁쳐서떨구기
587,268,글라이온,파워휩
587,273,글라이온,페인트
587,282,글라이온,세차게휘두르기
587,288,글라이온,불꽃엄니
587,294,글라이온,바늘미사일
587,321,글라이온,비바라기
587,335,글라이온,싫은소리
587,341,글라이온,순풍
587,368,글라이온,고속이동
587,373,글라이온,버티기
587,374,글라이온,겁나는얼굴
587,395,글라이온,스텔스록
587,396,글라이온,모래바람
587,412,글라이온,칼춤
587,424,글라이온,맹독
587,426,글라이온,독압정
587,442,글라이온,쾌청
587,445,글라이온,잠꼬대
587,448,글라이온,잠자기
587,452,글라이온,배턴터치
587,477,글라이온,압정뿌리기
587,481,글라이온,방어
587,483,글라이온,대타출동
587,490,글라이온,헤롱헤롱
587,528,글라이온,와이드브레이커
587,570,글라이온,스케일샷
587,577,글라이온,엄습하는일격
587,585,글라이온,더블윙
588,6,맘모꾸리,코골기
588,28,맘모꾸리,원시의힘
588,30,맘모꾸리,얼어붙은바람
588,47,맘모꾸리,대지의힘
588,60,맘모꾸리,진흙뿌리기
588,69,맘모꾸리,파괴광선
588,78,맘모꾸리,눈보라
588,79,맘모꾸리,프리즈드라이
588,93,맘모꾸리,머드샷
588,113,맘모꾸리,돌림노래
588,114,맘모꾸리,냉동빔
588,116,맘모꾸리,10만마력
588,120,맘모꾸리,아이언헤드
588,126,맘모꾸리,구멍파기
588,127,맘모꾸리,난동부리기
588,134,맘모꾸리,스톤샤워
588,136,맘모꾸리,떨어뜨리기
588,146,맘모꾸리,물기
588,149,맘모꾸리,죽기살기
588,150,맘모꾸리,객기
588,152,맘모꾸리,암석봉인
588,156,맘모꾸리,기가임팩트
588,157,맘모꾸리,기사회생
588,169,맘모꾸리,얼음엄니
588,170,맘모꾸리,얼음뭉치
588,179,맘모꾸리,지옥찌르기
588,181,맘모꾸리,지진
588,183,맘모꾸리,바둥바둥
588,184,맘모꾸리,분함의발구르기
588,186,맘모꾸리,땅고르기
588,194,맘모꾸리,땅가르기
588,198,맘모꾸리,이판사판태클
588,199,맘모꾸리,스톤에지
588,200,맘모꾸리,모래지옥
588,214,맘모꾸리,더블어택
588,227,맘모꾸리,고드름떨구기
588,228,맘모꾸리,고드름침
588,256,맘모꾸리,누르기
588,257,맘모꾸리,엄청난힘
588,262,맘모꾸리,탁쳐서떨구기
588,283,맘모꾸리,헤비봄버
588,306,맘모꾸리,눈사태
588,313,맘모꾸리,록블라스트
588,320,맘모꾸리,애교부리기
588,321,맘모꾸리,비바라기
588,365,맘모꾸리,흑안개
588,373,맘모꾸리,버티기
588,374,맘모꾸리,겁나는얼굴
588,395,맘모꾸리,스텔스록
588,396,맘모꾸리,모래바람
588,432,맘모꾸리,망각술
588,445,맘모꾸리,잠꼬대
588,448,맘모꾸리,잠자기
588,451,맘모꾸리,저주
588,474,맘모꾸리,울부짖기
588,481,맘모꾸리,방어
588,483,맘모꾸리,대타출동
588,490,맘모꾸리,헤롱헤롱
588,496,맘모꾸리,리플렉터
588,535,맘모꾸리,바디프레스
588,655,맘모꾸리,개척하기
588,686,맘모꾸리,설경
588,738,맘모꾸리,하드프레스
590,1,엘레이드,10만볼트
590,3,엘레이드,어시스트파워
590,6,엘레이드,코골기
590,10,엘레이드,에어슬래시
590,12,엘레이드,에너지볼
590,22,엘레이드,기합구슬
590,24,엘레이드,풀묶기
590,30,엘레이드,얼어붙은바람
590,33,엘레이드,사이코키네시스
590,34,엘레이드,사이코쇼크
590,38,엘레이드,섀도볼
590,39,엘레이드,진공파
590,50,엘레이드,병상첨병
590,52,엘레이드,차지빔
590,59,엘레이드,드레인키스
590,61,엘레이드,나이트헤드
590,68,엘레이드,하이퍼보이스
590,69,엘레이드,파괴광선
590,72,엘레이드,파동탄
590,90,엘레이드,매지컬샤인
590,91,엘레이드,매지컬플레임
590,99,엘레이드,미래예지
590,113,엘레이드,돌림노래
590,134,엘레이드,스톤샤워
590,135,엘레이드,인파이트
590,143,엘레이드,야습
590,148,엘레이드,번개펀치
590,150,엘레이드,객기
590,151,엘레이드,깨트리기
590,152,엘레이드,암석봉인
590,154,엘레이드,힘껏펀치
590,156,엘레이드,기가임팩트
590,157,엘레이드,기사회생
590,165,엘레이드,안다리걸기
590,175,엘레이드,사이코커터
590,179,엘레이드,지옥찌르기
590,180,엘레이드,시저크로스
590,181,엘레이드,지진
590,186,엘레이드,땅고르기
590,187,엘레이드,사념의박치기
590,191,엘레이드,섀도클로
590,199,엘레이드,스톤에지
590,203,엘레이드,성스러운칼
590,204,엘레이드,솔라블레이드
590,220,엘레이드,깜짝베기
590,226,엘레이드,제비반환
590,231,엘레이드,독찌르기
590,247,엘레이드,드레인펀치
590,249,엘레이드,도둑질
590,251,엘레이드,내던지기
590,256,엘레이드,누르기
590,262,엘레이드,탁쳐서떨구기
590,273,엘레이드,페인트
590,289,엘레이드,불꽃펀치
590,299,엘레이드,메가톤킥
590,307,엘레이드,리프블레이드
590,309,엘레이드,냉동펀치
590,311,엘레이드,로킥
590,320,엘레이드,애교부리기
590,321,엘레이드,비바라기
590,322,엘레이드,이상한빛
590,326,엘레이드,앙코르
590,329,엘레이드,아픔나누기
590,334,엘레이드,치유파동
590,343,엘레이드,추억의선물
590,347,엘레이드,도깨비불
590,352,엘레이드,그림자분신
590,354,엘레이드,사슬묶기
590,366,엘레이드,검은눈빛
590,368,엘레이드,고속이동
590,373,엘레이드,버티기
590,376,엘레이드,사이코필드
590,379,엘레이드,최면술
590,381,엘레이드,자기암시
590,391,엘레이드,신비의부적
590,393,엘레이드,스킬스왑
590,407,엘레이드,도발
590,412,엘레이드,칼춤
590,413,엘레이드,도우미
590,417,엘레이드,전기자석파
590,429,엘레이드,트릭
590,431,엘레이드,트릭룸
590,442,엘레이드,쾌청
590,445,엘레이드,잠꼬대
590,448,엘레이드,잠자기
590,460,엘레이드,빛의장막
590,462,엘레이드,벌크업
590,463,엘레이드,패스트가드
590,464,엘레이드,봉인
590,479,엘레이드,매직룸
590,481,엘레이드,방어
590,483,엘레이드,대타출동
590,485,엘레이드,미스트필드
590,487,엘레이드,길동무
590,489,엘레이드,명상
590,496,엘레이드,리플렉터
590,500,엘레이드,와이드가드
590,503,엘레이드,원더룸
590,512,엘레이드,생명의물방울
590,568,엘레이드,와이드포스
590,582,엘레이드,코칭
590,584,엘레이드,트리플악셀
590,714,엘레이드,아쿠아커터
590,740,엘레이드,매혹의보이스
590,744,엘레이드,기선제압
591,1,메가엘레이드,10만볼트
591,3,메가엘레이드,어시스트파워
591,6,메가엘레이드,코골기
591,10,메가엘레이드,에어슬래시
591,12,메가엘레이드,에너지볼
591,22,메가엘레이드,기합구슬
591,24,메가엘레이드,풀묶기
591,30,메가엘레이드,얼어붙은바람
591,33,메가엘레이드,사이코키네시스
591,34,메가엘레이드,사이코쇼크
591,38,메가엘레이드,섀도볼
591,39,메가엘레이드,진공파
591,50,메가엘레이드,병상첨병
591,52,메가엘레이드,차지빔
591,59,메가엘레이드,드레인키스
591,61,메가엘레이드,나이트헤드
591,68,메가엘레이드,하이퍼보이스
591,69,메가엘레이드,파괴광선
591,72,메가엘레이드,파동탄
591,90,메가엘레이드,매지컬샤인
591,91,메가엘레이드,매지컬플레임
591,99,메가엘레이드,미래예지
591,113,메가엘레이드,돌림노래
591,134,메가엘레이드,스톤샤워
591,135,메가엘레이드,인파이트
591,143,메가엘레이드,야습
591,148,메가엘레이드,번개펀치
591,150,메가엘레이드,객기
591,151,메가엘레이드,깨트리기
591,152,메가엘레이드,암석봉인
591,154,메가엘레이드,힘껏펀치
591,156,메가엘레이드,기가임팩트
591,157,메가엘레이드,기사회생
591,165,메가엘레이드,안다리걸기
591,175,메가엘레이드,사이코커터
591,179,메가엘레이드,지옥찌르기
591,180,메가엘레이드,시저크로스
591,181,메가엘레이드,지진
591,186,메가엘레이드,땅고르기
591,187,메가엘레이드,사념의박치기
591,191,메가엘레이드,섀도클로
591,199,메가엘레이드,스톤에지
591,203,메가엘레이드,성스러운칼
591,204,메가엘레이드,솔라블레이드
591,220,메가엘레이드,깜짝베기
591,226,메가엘레이드,제비반환
591,231,메가엘레이드,독찌르기
591,247,메가엘레이드,드레인펀치
591,249,메가엘레이드,도둑질
591,251,메가엘레이드,내던지기
591,256,메가엘레이드,누르기
591,262,메가엘레이드,탁쳐서떨구기
591,273,메가엘레이드,페인트
591,289,메가엘레이드,불꽃펀치
591,299,메가엘레이드,메가톤킥
591,307,메가엘레이드,리프블레이드
591,309,메가엘레이드,냉동펀치
591,311,메가엘레이드,로킥
591,320,메가엘레이드,애교부리기
591,321,메가엘레이드,비바라기
591,322,메가엘레이드,이상한빛
591,326,메가엘레이드,앙코르
591,329,메가엘레이드,아픔나누기
591,334,메가엘레이드,치유파동
591,343,메가엘레이드,추억의선물
591,347,메가엘레이드,도깨비불
591,352,메가엘레이드,그림자분신
591,354,메가엘레이드,사슬묶기
591,366,메가엘레이드,검은눈빛
591,368,메가엘레이드,고속이동
591,373,메가엘레이드,버티기
591,376,메가엘레이드,사이코필드
591,379,메가엘레이드,최면술
591,381,메가엘레이드,자기암시
591,391,메가엘레이드,신비의부적
591,393,메가엘레이드,스킬스왑
591,407,메가엘레이드,도발
591,412,메가엘레이드,칼춤
591,413,메가엘레이드,도우미
591,417,메가엘레이드,전기자석파
591,429,메가엘레이드,트릭
591,431,메가엘레이드,트릭룸
591,442,메가엘레이드,쾌청
591,445,메가엘레이드,잠꼬대
591,448,메가엘레이드,잠자기
591,460,메가엘레이드,빛의장막
591,462,메가엘레이드,벌크업
591,463,메가엘레이드,패스트가드
591,464,메가엘레이드,봉인
591,479,메가엘레이드,매직룸
591,481,메가엘레이드,방어
591,483,메가엘레이드,대타출동
591,485,메가엘레이드,미스트필드
591,487,메가엘레이드,길동무
591,489,메가엘레이드,명상
591,496,메가엘레이드,리플렉터
591,500,메가엘레이드,와이드가드
591,503,메가엘레이드,원더룸
591,512,메가엘레이드,생명의물방울
591,568,메가엘레이드,와이드포스
591,582,메가엘레이드,코칭
591,584,메가엘레이드,트리플악셀
591,714,메가엘레이드,아쿠아커터
591,740,메가엘레이드,매혹의보이스
591,744,메가엘레이드,기선제압
594,1,눈여아,10만볼트
594,6,눈여아,코골기
594,7,눈여아,웨더볼
594,21,눈여아,번개
594,29,눈여아,얼음숨결
594,30,눈여아,얼어붙은바람
594,33,눈여아,사이코키네시스
594,38,눈여아,섀도볼
594,50,눈여아,병상첨병
594,59,눈여아,드레인키스
594,61,눈여아,나이트헤드
594,69,눈여아,파괴광선
594,78,눈여아,눈보라
594,97,눈여아,물의파동
594,113,눈여아,돌림노래
594,114,눈여아,냉동빔
594,145,눈여아,깨물어부수기
594,146,눈여아,물기
594,150,눈여아,객기
594,156,눈여아,기가임팩트
594,168,눈여아,고스트다이브
594,169,눈여아,얼음엄니
594,170,눈여아,얼음뭉치
594,185,눈여아,보복
594,227,눈여아,고드름떨구기
594,228,눈여아,고드름침
594,251,눈여아,내던지기
594,256,눈여아,누르기
594,306,눈여아,눈사태
594,309,눈여아,냉동펀치
594,320,눈여아,애교부리기
594,321,눈여아,비바라기
594,322,눈여아,이상한빛
594,329,눈여아,아픔나누기
594,336,눈여아,거짓울음
594,338,눈여아,원한
594,342,눈여아,오로라베일
594,347,눈여아,도깨비불
594,352,눈여아,그림자분신
594,354,눈여아,사슬묶기
594,365,눈여아,흑안개
594,373,눈여아,버티기
594,374,눈여아,겁나는얼굴
594,381,눈여아,자기암시
594,391,눈여아,신비의부적
594,399,눈여아,바꿔치기
594,407,눈여아,도발
594,413,눈여아,도우미
594,417,눈여아,전기자석파
594,419,눈여아,블록
594,429,눈여아,트릭
594,445,눈여아,잠꼬대
594,448,눈여아,잠자기
594,451,눈여아,저주
594,460,눈여아,빛의장막
594,464,눈여아,봉인
594,477,눈여아,압정뿌리기
594,481,눈여아,방어
594,483,눈여아,대타출동
594,487,눈여아,길동무
594,496,눈여아,리플렉터
594,502,눈여아,나쁜음모
594,580,눈여아,폴터가이스트
594,584,눈여아,트리플악셀
594,655,눈여아,개척하기
594,656,눈여아,찬물끼얹기
594,686,눈여아,설경
594,700,눈여아,아이스스피너
595,1,메가눈여아,10만볼트
595,6,메가눈여아,코골기
595,7,메가눈여아,웨더볼
595,21,메가눈여아,번개
595,29,메가눈여아,얼음숨결
595,30,메가눈여아,얼어붙은바람
595,33,메가눈여아,사이코키네시스
595,38,메가눈여아,섀도볼
595,50,메가눈여아,병상첨병
595,59,메가눈여아,드레인키스
595,61,메가눈여아,나이트헤드
595,69,메가눈여아,파괴광선
595,78,메가눈여아,눈보라
595,97,메가눈여아,물의파동
595,113,메가눈여아,돌림노래
595,114,메가눈여아,냉동빔
595,145,메가눈여아,깨물어부수기
595,146,메가눈여아,물기
595,150,메가눈여아,객기
595,156,메가눈여아,기가임팩트
595,168,메가눈여아,고스트다이브
595,169,메가눈여아,얼음엄니
595,170,메가눈여아,얼음뭉치
595,185,메가눈여아,보복
595,227,메가눈여아,고드름떨구기
595,228,메가눈여아,고드름침
595,251,메가눈여아,내던지기
595,256,메가눈여아,누르기
595,306,메가눈여아,눈사태
595,309,메가눈여아,냉동펀치
595,320,메가눈여아,애교부리기
595,321,메가눈여아,비바라기
595,322,메가눈여아,이상한빛
595,329,메가눈여아,아픔나누기
595,336,메가눈여아,거짓울음
595,338,메가눈여아,원한
595,342,메가눈여아,오로라베일
595,347,메가눈여아,도깨비불
595,352,메가눈여아,그림자분신
595,354,메가눈여아,사슬묶기
595,365,메가눈여아,흑안개
595,373,메가눈여아,버티기
595,374,메가눈여아,겁나는얼굴
595,381,메가눈여아,자기암시
595,391,메가눈여아,신비의부적
595,399,메가눈여아,바꿔치기
595,407,메가눈여아,도발
595,413,메가눈여아,도우미
595,417,메가눈여아,전기자석파
595,419,메가눈여아,블록
595,429,메가눈여아,트릭
595,445,메가눈여아,잠꼬대
595,448,메가눈여아,잠자기
595,451,메가눈여아,저주
595,460,메가눈여아,빛의장막
595,464,메가눈여아,봉인
595,477,메가눈여아,압정뿌리기
595,481,메가눈여아,방어
595,483,메가눈여아,대타출동
595,487,메가눈여아,길동무
595,496,메가눈여아,리플렉터
595,502,메가눈여아,나쁜음모
595,580,메가눈여아,폴터가이스트
595,584,메가눈여아,트리플악셀
595,655,메가눈여아,개척하기
595,656,메가눈여아,찬물끼얹기
595,686,메가눈여아,설경
595,700,메가눈여아,아이스스피너
596,1,로토무,10만볼트
596,2,로토무,악의파동
596,3,로토무,어시스트파워
596,6,로토무,코골기
596,10,로토무,에어슬래시
596,13,로토무,일렉트릭네트
596,14,로토무,일렉트릭볼
596,15,로토무,오버히트
596,21,로토무,번개
596,35,로토무,소란피기
596,38,로토무,섀도볼
596,50,로토무,병상첨병
596,52,로토무,차지빔
596,61,로토무,나이트헤드
596,67,로토무,하이드로펌프
596,68,로토무,하이퍼보이스
596,78,로토무,눈보라
596,86,로토무,방전
596,89,로토무,볼트체인지
596,110,로토무,리프스톰
596,113,로토무,돌림노래
596,129,로토무,속임수
596,150,로토무,객기
596,249,로토무,도둑질
596,321,로토무,비바라기
596,322,로토무,이상한빛
596,329,로토무,아픔나누기
596,338,로토무,원한
596,339,로토무,일렉트릭필드
596,347,로토무,도깨비불
596,351,로토무,괴전파
596,352,로토무,그림자분신
596,373,로토무,버티기
596,387,로토무,충전
596,413,로토무,도우미
596,417,로토무,전기자석파
596,429,로토무,트릭
596,442,로토무,쾌청
596,445,로토무,잠꼬대
596,448,로토무,잠자기
596,460,로토무,빛의장막
596,481,로토무,방어
596,483,로토무,대타출동
596,496,로토무,리플렉터
596,502,로토무,나쁜음모
596,575,로토무,라이징볼트
596,580,로토무,폴터가이스트
597,1,히트로토무,10만볼트
597,2,히트로토무,악의파동
597,3,히트로토무,어시스트파워
597,6,히트로토무,코골기
597,10,히트로토무,에어슬래시
597,13,히트로토무,일렉트릭네트
597,14,히트로토무,일렉트릭볼
597,15,히트로토무,오버히트
597,21,히트로토무,번개
597,35,히트로토무,소란피기
597,38,히트로토무,섀도볼
597,50,히트로토무,병상첨병
597,52,히트로토무,차지빔
597,61,히트로토무,나이트헤드
597,67,히트로토무,하이드로펌프
597,68,히트로토무,하이퍼보이스
597,78,히트로토무,눈보라
597,86,히트로토무,방전
597,89,히트로토무,볼트체인지
597,110,히트로토무,리프스톰
597,113,히트로토무,돌림노래
597,129,히트로토무,속임수
597,150,히트로토무,객기
597,249,히트로토무,도둑질
597,321,히트로토무,비바라기
597,322,히트로토무,이상한빛
597,329,히트로토무,아픔나누기
597,338,히트로토무,원한
